,id,gen,sp,ssp,group,en,rec,cnt,loc,lat,lng,alt,type,sex,stage,method,url,file,file-name,osci,lic,q,length,time,date,uploaded,also,rmk,bird-seen,animal-seen,playback-used,temp,regnr,auto,dvc,mic,smp,full_spec_name,file_name_stub
452,574929,Cyanistes,caeruleus,,birds,Eurasian Blue Tit,Sidney M,Spain,"Baix Camp (near  Cambrils), Tarragona, Catalunya",41.0648,1.0813,0,song,,,field recording,//xeno-canto.org/574929,https://xeno-canto.org/574929/download,XC574929-blue tit 2.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/AGCYXCXXSH/wave/XC574929-small.png', 'med': '//xeno-canto.org/sounds/uploaded/AGCYXCXXSH/wave/XC574929-med.png', 'large': '//xeno-canto.org/sounds/uploaded/AGCYXCXXSH/wave/XC574929-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:11,09:00,2020-06-13,2020-07-11,[],,unknown,unknown,unknown,,,no,,,44100,Cyanistes caeruleus,Cyanistes_caeruleus_XC574929_blue_tit_2
453,298331,Cyanistes,caeruleus,,birds,Eurasian Blue Tit,José Carlos Sires,Spain,"refugio de la serpiente, estepa, Sevilla, Andalucía",37.2775,-4.8975,?,call,,,field recording,//xeno-canto.org/298331,https://xeno-canto.org/298331/download,XC298331-cyanistes caeruleus refugio de la serpiente 21-12-2015.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/DXYUSANLSN/wave/XC298331-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DXYUSANLSN/wave/XC298331-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DXYUSANLSN/wave/XC298331-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:09,?,2015-12-21,2016-01-06,[],"Grabación obtenida mediante audiotrampeo, dejando la grabadora en un lugar donde hay un comedero artificial y un punto de agua. El lugar tiene un ecosistema muy particular pues es una serranía repoblada con pino carrasco, Pinus Alepensis, y con uno de los mayores sotobosques de España de palmito, chamaerops Humilis.
",yes,yes,no,,,no,,,44100,Cyanistes caeruleus,Cyanistes_caeruleus_XC298331_cyanistes_caeruleus_refugio_de_la_serpiente_21_12_2015
454,297136,Cyanistes,caeruleus,,birds,Eurasian Blue Tit,José Carlos Sires,Spain,"lora del río, sevilla, andalucía",,,?,call,,,field recording,//xeno-canto.org/297136,https://xeno-canto.org/297136/download,XC297136-cyanistes caeruleus 2 mi campo 05-12-2015.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/DXYUSANLSN/wave/XC297136-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DXYUSANLSN/wave/XC297136-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DXYUSANLSN/wave/XC297136-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:12,?,2015-12-05,2015-12-27,[],"Voces de dos individuos. El terreno consiste en un olivar avandonado de viejos árboles, parte de los cuales siguen vivos pero otros murieron en un antiguo incendio. A consecuencia del fuego hay ahora gran cantidad de jara que está colonizando pero también otras plantas como mirto, aulaga, lentisco, torbisco, zarzaparrilla, olivilla, y otros árboles como pinos, alguna coscoja y encinas.",yes,yes,no,,,no,,,44100,Cyanistes caeruleus,Cyanistes_caeruleus_XC297136_cyanistes_caeruleus_2_mi_campo_05_12_2015
455,278427,Cyanistes,caeruleus,,birds,Eurasian Blue Tit,José Carlos Sires,Spain,"cerca del pantano de la minilla, sevilla, andalucía",37.7151,-6.2141,?,call,male,,field recording,//xeno-canto.org/278427,https://xeno-canto.org/278427/download,XC278427-cyanistes caeruleus pantano de la minilla 27-05-2015.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/DXYUSANLSN/wave/XC278427-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DXYUSANLSN/wave/XC278427-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DXYUSANLSN/wave/XC278427-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:10,?,2015-05-27,2015-09-09,[],"El hábitat consiste en bosque mediterráneo de quercíneas y acebuches mezclado con matorral. El suelo es más bien escarpado y hay algunos valles en los que se acumula más la humedad y son de carácter más humbrío. También hay algunos cultivos y la zona está salpicada de construcciones destinadas al ganado, como almacenes, cercados, etc.
 ",yes,yes,no,,,no,,,44100,Cyanistes caeruleus,Cyanistes_caeruleus_XC278427_cyanistes_caeruleus_pantano_de_la_minilla_27_05_2015
456,701280,Parus,major,,birds,Great Tit,Fernando aranguren jiménez,Spain,"Sierra de Béjar (near  Valverde de Valdelacasa), Salamanca, Castile and León",40.4741,-5.7791,800,call,uncertain,,field recording,//xeno-canto.org/701280,https://xeno-canto.org/701280/download,XC701280-Carbonero común.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/WHQHWGGRFO/wave/XC701280-small.png', 'med': '//xeno-canto.org/sounds/uploaded/WHQHWGGRFO/wave/XC701280-med.png', 'large': '//xeno-canto.org/sounds/uploaded/WHQHWGGRFO/wave/XC701280-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:11,09:00,2022-02-02,2022-02-09,[],,yes,yes,yes,,,no,,,44100,Parus major,Parus_major_XC701280_Carbonero_comun
457,148905,Parus,major,,birds,Great Tit,Patrik Åberg,Spain,"PN de Monfrague, Extremadura",39.8427,-5.9972,280,call,,,field recording,//xeno-canto.org/148905,https://xeno-canto.org/148905/download,XC148905-Talgoxe2-(2013-04-04 09.33)-LS113088.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/wave/XC148905-small.png', 'med': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/wave/XC148905-med.png', 'large': '//xeno-canto.org/sounds/uploaded/BPSDQEOJWG/wave/XC148905-large.png'}",//creativecommons.org/licenses/by-nc-sa/3.0/,A,0:11,09:33,2013-04-04,2013-09-27,['Cuculus canorus'],,yes,yes,no,,,no,,,44100,Parus major,Parus_major_XC148905_Talgoxe2_2013_04_04_0933_LS113088
458,978716,Parus,major,,birds,Great Tit,Esperanza Poveda,Spain,"Valle del Guadiato (near  Villaviciosa de Córdoba), Córdoba, Andalusia",37.9847,-5.0378,420,call,uncertain,adult,in the hand,//xeno-canto.org/978716,https://xeno-canto.org/978716/download,XC978716-parus-major-1-huerta-del-talibán-22-02-2024.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/PRVFBYIQYZ/wave/XC978716-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PRVFBYIQYZ/wave/XC978716-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PRVFBYIQYZ/wave/XC978716-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:11,?,2024-02-22,2025-03-08,[],  antiguo huerto abandonado con ruinas de muros y edificaciones y una chorrera que baja desde la montaña vecina.,yes,yes,no,,,no,olympus dm-770,no,44100,Parus major,Parus_major_XC978716_parus_major_1_huerta_del_taliban_22_02_2024
459,828525,Parus,major,,birds,Great Tit,Francisco Molinero,Spain,"Cuenca Alta del Manzanares (near  Soto del Real), Madrid, Comunidad de Madrid",40.7529,-3.7816,900,,,,field recording,//xeno-canto.org/828525,https://xeno-canto.org/828525/download,XC828525-2023-09-10-10_14.wav,"{'small': '//xeno-canto.org/sounds/uploaded/VAPFKKHGNT/wave/XC828525-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VAPFKKHGNT/wave/XC828525-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VAPFKKHGNT/wave/XC828525-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:12,11:00,2023-09-10,2023-09-10,[],,yes,yes,no,,,no,,,44100,Parus major,Parus_major_XC828525_2023_09_10_10_14wav
460,825611,Parus,major,,birds,Great Tit,Esperanza Poveda,Spain,"Córdoba (near  Santa María de Trassierra), Córdoba, Andalucía",37.948,-4.9574,360,call,uncertain,adult,in the hand,//xeno-canto.org/825611,https://xeno-canto.org/825611/download,XC825611-parus-major-5-fuente-del-elefante-21-12-2022.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/PRVFBYIQYZ/wave/XC825611-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PRVFBYIQYZ/wave/XC825611-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PRVFBYIQYZ/wave/XC825611-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:12,?,2022-12-21,2023-08-28,[], El hábitat consiste en fragmentos de bosque y matorral mediterráneo intercalados con praderas y hay además una construcción medio derrumbada.,yes,yes,no,,,no,tascam dr-05,no,44100,Parus major,Parus_major_XC825611_parus_major_5_fuente_del_elefante_21_12_2022
461,825605,Parus,major,,birds,Great Tit,Esperanza Poveda,Spain,"Córdoba (near  Santa María de Trassierra), Córdoba, Andalucía",37.948,-4.9574,360,call,uncertain,adult,in the hand,//xeno-canto.org/825605,https://xeno-canto.org/825605/download,XC825605-parus-major-1-fuente-del-elefante-21-12-2022.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/PRVFBYIQYZ/wave/XC825605-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PRVFBYIQYZ/wave/XC825605-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PRVFBYIQYZ/wave/XC825605-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:09,?,2022-12-21,2023-08-28,[], El hábitat consiste en fragmentos de bosque y matorral mediterráneo intercalados con praderas y hay además una construcción medio derrumbada.,yes,yes,no,,,no,tascam dr-05,no,44100,Parus major,Parus_major_XC825605_parus_major_1_fuente_del_elefante_21_12_2022
462,797281,Parus,major,,birds,Great Tit,Pere Josa,Spain,"Alt Camp (near  Vallespinosa), Tarragona, Catalunya",41.4247,1.3635,650,call,uncertain,uncertain,field recording,//xeno-canto.org/797281,https://xeno-canto.org/797281/download,XC797281-Parmaj28032023Selmella.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/DMQLDFORTG/wave/XC797281-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DMQLDFORTG/wave/XC797281-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DMQLDFORTG/wave/XC797281-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:09,08:00,2023-03-28,2023-05-01,[],,no,no,no,,,no,,,44100,Parus major,Parus_major_XC797281_Parmaj28032023Selmella
463,761312,Parus,major,,birds,Great Tit,Dan Lombard,Spain,"Pla de Mallorca (near  Can Picafort), Illes Balears, Illes Balears",39.7971,3.1068,0,,,,field recording,//xeno-canto.org/761312,https://xeno-canto.org/761312/download,XC761312-great-tit.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/GOITGNCUBB/wave/XC761312-small.png', 'med': '//xeno-canto.org/sounds/uploaded/GOITGNCUBB/wave/XC761312-med.png', 'large': '//xeno-canto.org/sounds/uploaded/GOITGNCUBB/wave/XC761312-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:11,08:00,2022-06-06,2022-11-15,[],,yes,yes,no,,,yes,,,44100,Parus major,Parus_major_XC761312_great_tit
464,634871,Parus,major,,birds,Great Tit,Sidney M,Spain,"Alt Camp (near  El Pla de Santa Maria), Tarragona, Catalunya",41.3425,1.2918,320,call,,,field recording,//xeno-canto.org/634871,https://xeno-canto.org/634871/download,XC634871-1 16.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/AGCYXCXXSH/wave/XC634871-small.png', 'med': '//xeno-canto.org/sounds/uploaded/AGCYXCXXSH/wave/XC634871-med.png', 'large': '//xeno-canto.org/sounds/uploaded/AGCYXCXXSH/wave/XC634871-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:10,10:30,2021-04-01,2021-04-01,[],woodlark in the bakground,no,no,no,,,no,,,44100,Parus major,Parus_major_XC634871_1_16
465,590532,Parus,major,,birds,Great Tit,Sidney M,Spain,"Tarragonès (near  Vilaseca), Tarragona, Cataluña",41.0992,1.1604,20,call,,,field recording,//xeno-canto.org/590532,https://xeno-canto.org/590532/download,XC590532-23 8.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/AGCYXCXXSH/wave/XC590532-small.png', 'med': '//xeno-canto.org/sounds/uploaded/AGCYXCXXSH/wave/XC590532-med.png', 'large': '//xeno-canto.org/sounds/uploaded/AGCYXCXXSH/wave/XC590532-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:09,08:30,2020-09-23,2020-09-23,[],high-pass filtered (2500Hz),no,no,no,,,no,,,44100,Parus major,Parus_major_XC590532_23_8
466,589800,Parus,major,,birds,Great Tit,Sidney M,Spain,"Alt Camp (near  El Pla de Santa Maria), Tarragona, Catalunya",41.3425,1.2918,320,call,uncertain,uncertain,field recording,//xeno-canto.org/589800,https://xeno-canto.org/589800/download,XC589800-m 17 7.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/AGCYXCXXSH/wave/XC589800-small.png', 'med': '//xeno-canto.org/sounds/uploaded/AGCYXCXXSH/wave/XC589800-med.png', 'large': '//xeno-canto.org/sounds/uploaded/AGCYXCXXSH/wave/XC589800-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:10,07:30,2020-09-17,2020-09-20,['Galerida cristata'],,yes,yes,no,,,no,,,44100,Parus major,Parus_major_XC589800_m_17_7
467,367987,Parus,major,,birds,Great Tit,Esperanza Poveda,Spain,"río guadalmellato, córdoba, andalucía",38.0306,-4.6698,?,song,male,,field recording,//xeno-canto.org/367987,https://xeno-canto.org/367987/download,XC367987-parus major (esperanza poveda) guadalmellato 06-04-2017.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/PRVFBYIQYZ/wave/XC367987-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PRVFBYIQYZ/wave/XC367987-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PRVFBYIQYZ/wave/XC367987-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:11,?,2017-04-06,2017-05-06,[],"Ave algo lejana pero con una frse de canto ciertamente peculiar. Grabado en una zona forestal escarpada que rodea un río, la cual está arbolada de manchas de encina, pino y eucalipto.
",yes,yes,no,,,no,,,44100,Parus major,Parus_major_XC367987_parus_major_esperanza_poveda_guadalmellato_06_04_2017
468,353858,Parus,major,,birds,Great Tit,José Carlos Sires,Spain,"espartinas, sevilla, andalucía",37.3823,-6.1363,?,call,,,field recording,//xeno-canto.org/353858,https://xeno-canto.org/353858/download,XC353858-parus major 7 jines 20-01-2017.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/DXYUSANLSN/wave/XC353858-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DXYUSANLSN/wave/XC353858-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DXYUSANLSN/wave/XC353858-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:12,?,2017-01-20,2017-02-01,[],Grabado en una finca de olivar avandonada.,no,no,no,,,no,,,44100,Parus major,Parus_major_XC353858_parus_major_7_jines_20_01_2017
469,352662,Parus,major,,birds,Great Tit,José Carlos Sires,Spain,"espartinas, sevilla, andalucía",37.3823,-6.1363,?,call,,,field recording,//xeno-canto.org/352662,https://xeno-canto.org/352662/download,XC352662-parus major 2 jines 13-01-2017.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/DXYUSANLSN/wave/XC352662-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DXYUSANLSN/wave/XC352662-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DXYUSANLSN/wave/XC352662-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:12,?,2017-01-13,2017-01-26,[],Grabado en una finca de olivar avandonada.,no,no,no,,,no,,,44100,Parus major,Parus_major_XC352662_parus_major_2_jines_13_01_2017
470,333637,Parus,major,major,birds,Great Tit,Cedric Mroczko,Spain,"Puerto de Navacerrada, Segovia, Castilla y León",40.7896,-4.006,1900,"alarm call, imitation",,,field recording,//xeno-canto.org/333637,https://xeno-canto.org/333637/download,XC333637-160815_01.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC333637-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC333637-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC333637-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:12,10:15,2016-08-15,2016-09-08,"['Turdus viscivorus', 'Fringilla coelebs', 'Ficedula hypoleuca']",Mimicry of European Crested Tit (Lophophanes cristatus) and then regular alarm call,yes,yes,no,,,no,,,44100,Parus major,Parus_major_XC333637_160815_01
471,314373,Parus,major,,birds,Great Tit,José Carlos Sires,Spain,"arroyo algarbe, hinojos, huelva, andalucía",37.3006,-6.3783,?,song,,,field recording,//xeno-canto.org/314373,https://xeno-canto.org/314373/download,XC314373-parus major 3 arroyo los centinales 14-04-2016.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/DXYUSANLSN/wave/XC314373-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DXYUSANLSN/wave/XC314373-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DXYUSANLSN/wave/XC314373-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:11,?,2016-04-14,2016-05-01,[],Grabado a la orilla de un arroyo semiseco en bosque de álamos y algunos otros árboles con zarzas y otros matorrales.,yes,yes,no,,,no,,,44100,Parus major,Parus_major_XC314373_parus_major_3_arroyo_los_centinales_14_04_2016
472,291939,Parus,major,,birds,Great Tit,José Carlos Sires,Spain,"universidad pablo olavide, sevilla, andalucía",37.3576,-5.9336,?,song,male,,field recording,//xeno-canto.org/291939,https://xeno-canto.org/291939/download,XC291939-parus major 2 pablo olavide 30-10-2015.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/DXYUSANLSN/wave/XC291939-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DXYUSANLSN/wave/XC291939-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DXYUSANLSN/wave/XC291939-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:11,?,2015-10-30,2015-11-25,[],"Este campus universitario es rico en naturaleza y aunque pequeño tiene todo un mosaico de hábitat naturales. Dispone de dos pequeñas lagunas temporales irrigadas por el Canal de los Presos, un pastizal abierto, un pequeño bosquete variado y un pinar, además de los edificios de la zona que también son hábitat potencial para algunas especies.
 
",yes,yes,no,,,no,,,44100,Parus major,Parus_major_XC291939_parus_major_2_pablo_olavide_30_10_2015
473,288731,Parus,major,,birds,Great Tit,José Carlos Sires,Spain,"parque del alamillo, sevilla, andalucía",37.4176,-5.9972,?,song,male,,field recording,//xeno-canto.org/288731,https://xeno-canto.org/288731/download,XC288731-parus major parque del alamillo 06-10-2015.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/DXYUSANLSN/wave/XC288731-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DXYUSANLSN/wave/XC288731-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DXYUSANLSN/wave/XC288731-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:10,?,2015-10-06,2015-11-05,[],"Suave canto otoñal. En este parque se ha utilizado casi exclusivamente vegetación autóptona y además se ha aprovechado el curso del cercano río Guadalquivir para hacer dos lagunas en él. Por estos motivos y por su influencia fluvial este parque tiene una gran diversidad ornitológica.
",yes,yes,no,,,no,,,44100,Parus major,Parus_major_XC288731_parus_major_parque_del_alamillo_06_10_2015
474,269612,Parus,major,,birds,Great Tit,José Carlos Sires,Spain,"universidad pablo olavide, sevilla, andalucía",37.3576,-5.9336,?,song,male,,field recording,//xeno-canto.org/269612,https://xeno-canto.org/269612/download,XC269612-parus major pablo olavide 13-05-2015.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/DXYUSANLSN/wave/XC269612-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DXYUSANLSN/wave/XC269612-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DXYUSANLSN/wave/XC269612-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:11,?,2015-05-13,2015-08-21,[],"Este campus universitario cuenta con un pequeño bosque de pinos y algunos otros árboles aislados, un herbazal abierto y dos lagunitas temporales.
",yes,yes,no,,,no,,,44100,Parus major,Parus_major_XC269612_parus_major_pablo_olavide_13_05_2015
475,268857,Parus,major,,birds,Great Tit,José Carlos Sires,Spain,"parque del alamillo, sevilla, andalucía",37.4176,-5.9972,?,song,male,,field recording,//xeno-canto.org/268857,https://xeno-canto.org/268857/download,XC268857-parus major parque alamillo 10.05-2015.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/DXYUSANLSN/wave/XC268857-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DXYUSANLSN/wave/XC268857-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DXYUSANLSN/wave/XC268857-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:10,?,2015-05-10,2015-08-17,[],"Un gran parque periurbano en el que la práctica totalidad de la vegetación es autóptona. También se aprovechó la corriente del río Guadalquivir para construir dos lagunas. Por su gran tamaño, diversidad vegetal y cercanía al cauce del río tiene una gran diversidad de especies.",yes,yes,no,,,no,,,44100,Parus major,Parus_major_XC268857_parus_major_parque_alamillo_1005_2015
476,239603,Parus,major,,birds,Great Tit,José Carlos Sires,Spain,"refugio de la serpiente, estepa, Sevilla, Andalucía",37.2775,-4.8975,?,"alarm call, call",,,field recording,//xeno-canto.org/239603,https://xeno-canto.org/239603/download,XC239603-parus major 5 refugio de la serpiente 10-01-2015.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/DXYUSANLSN/wave/XC239603-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DXYUSANLSN/wave/XC239603-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DXYUSANLSN/wave/XC239603-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:10,?,2015-01-10,2015-05-03,[],In a bird feeder. Mountains wiht forest of Pinus Alepensis. En un comedero de pájaros. montañas con bosque de pinus Alepensis.,yes,yes,no,,,no,,,44100,Parus major,Parus_major_XC239603_parus_major_5_refugio_de_la_serpiente_10_01_2015
477,328057,Pyrrhocorax,graculus,,birds,Alpine Chough,Jorick van Arneym,Spain,"Liébana (near  Camaleño), Cantabria, Cantabria",43.1735,-4.8046,1800,call,,,field recording,//xeno-canto.org/328057,https://xeno-canto.org/328057/download,XC328057-20-5-2016 alpenkauw.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/XLUZZZGMXU/wave/XC328057-small.png', 'med': '//xeno-canto.org/sounds/uploaded/XLUZZZGMXU/wave/XC328057-med.png', 'large': '//xeno-canto.org/sounds/uploaded/XLUZZZGMXU/wave/XC328057-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:10,15:30,2016-05-20,2016-07-22,[],First 4 seconds are birds in the distance. After that it is a very loud recording from close by.,yes,yes,unknown,,,no,,,44100,Pyrrhocorax graculus,Pyrrhocorax_graculus_XC328057_20_5_2016_alpenkauw
478,978913,Garrulus,glandarius,,birds,Eurasian Jay,Esperanza Poveda,Spain,"Valle del Guadiato (near  Villaviciosa de Córdoba), Córdoba, Andalusia",37.9847,-5.0378,420,call,uncertain,adult,in the hand,//xeno-canto.org/978913,https://xeno-canto.org/978913/download,XC978913-garrulus-glandarius-4-huerta-del-talibán-22-02-2024.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/PRVFBYIQYZ/wave/XC978913-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PRVFBYIQYZ/wave/XC978913-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PRVFBYIQYZ/wave/XC978913-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:09,?,2024-02-22,2025-03-09,[],Antiguo huerto abandonado con ruinas de muros y edificaciones y una chorrera que baja desde la montaña vecina.,yes,yes,no,,,no,olympus dm-770,no,44100,Garrulus glandarius,Garrulus_glandarius_XC978913_garrulus_glandarius_4_huerta_del_taliban_22_02_2024
479,781133,Garrulus,glandarius,,birds,Eurasian Jay,José Manuel Reyes Páez,Spain,"Aljarafe (near  Sanlúcar la Mayor), Sevilla, Andalucía",37.3913,-6.2057,140,nocturnal flight call,,,field recording,//xeno-canto.org/781133,https://xeno-canto.org/781133/download,XC781133-150223-1023-1_42_00-garrulus-glandarius.wav,"{'small': '//xeno-canto.org/sounds/uploaded/UJJDAEGLLO/wave/XC781133-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UJJDAEGLLO/wave/XC781133-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UJJDAEGLLO/wave/XC781133-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:10,22:40,2023-02-15,2023-02-19,[],,no,no,no,,,yes,Tascam DR-05,Parabolic,44100,Garrulus glandarius,Garrulus_glandarius_XC781133_150223_1023_1_42_00_garrulus_glandariuswav
480,767021,Garrulus,glandarius,,birds,Eurasian Jay,Aitor Urrutia,Spain,"Mungialdea (near  Mungia), Bizkaia, Euskadi",43.3528,-2.8475,30,uncertain,uncertain,uncertain,field recording,//xeno-canto.org/767021,https://xeno-canto.org/767021/download,XC767021-Garrulus-glandarius.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/HPTFIDEFHF/wave/XC767021-small.png', 'med': '//xeno-canto.org/sounds/uploaded/HPTFIDEFHF/wave/XC767021-med.png', 'large': '//xeno-canto.org/sounds/uploaded/HPTFIDEFHF/wave/XC767021-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:11,10:00,2022-12-08,2022-12-09,['Parus major'],,no,no,no,,,unknown,,,48000,Garrulus glandarius,Garrulus_glandarius_XC767021_Garrulus_glandarius
481,660252,Garrulus,glandarius,,birds,Eurasian Jay,Pablo Valverde,Spain,"santa maría de trasierra, río guadiato, córdoba, andalucía",37.947,-4.9158,320,call,,,field recording,//xeno-canto.org/660252,https://xeno-canto.org/660252/download,XC660252-bird 03.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/CFTBTZHOUK/wave/XC660252-small.png', 'med': '//xeno-canto.org/sounds/uploaded/CFTBTZHOUK/wave/XC660252-med.png', 'large': '//xeno-canto.org/sounds/uploaded/CFTBTZHOUK/wave/XC660252-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:09,06:30,2021-06-28,2021-06-30,[],"Hello again,

I've got another one here. Could someone give me a hand identifying this bird call? It was recorded at dawn a few days ago.

Thanks.",no,no,unknown,,,no,,,48000,Garrulus glandarius,Garrulus_glandarius_XC660252_bird_03
482,604650,Garrulus,glandarius,,birds,Eurasian Jay,Sean Ronayne,Spain,"Osona (near  Tavertet), Barcelona, Catalunya",41.9953,2.4178,850,call,,,field recording,//xeno-canto.org/604650,https://xeno-canto.org/604650/download,XC604650-Jay_Calls_Tavertet_260120_936.mp3,"{'small': '//xeno-canto.org/sounds/uploaded/XUDFGWMRXG/wave/XC604650-small.png', 'med': '//xeno-canto.org/sounds/uploaded/XUDFGWMRXG/wave/XC604650-med.png', 'large': '//xeno-canto.org/sounds/uploaded/XUDFGWMRXG/wave/XC604650-large.png'}",//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:10,09:00,2020-01-26,2020-11-22,[],,no,no,no,,,no,,,48000,Garrulus glandarius,Garrulus_glandarius_XC604650_Jay_Calls_Tavertet_260120_936
